,year_make,model_trim,price,state,miles,source,type
2431,2014 Dodge,Charger Road & Track,29998,TX,19000.0,carmax,sedan
2432,2014 Dodge,Avenger SE,10998,CA,118000.0,carmax,sedan
2433,2016 Dodge,Charger R/T,28998,AZ,62000.0,carmax,sedan
2434,2016 Dodge,Charger R/T,29998,CA,80000.0,carmax,sedan
2435,2018 Dodge,Charger R/T Scat Pack,43998,CA,28000.0,carmax,sedan
2436,2016 Dodge,Charger SE,20998,CA,67000.0,carmax,sedan
2437,2015 Dodge,Charger R/T Scat Pack,40998,TX,37000.0,carmax,sedan
2438,2020 Dodge,Charger R/T,40998,NV,9000.0,carmax,sedan
2439,2018 Dodge,Charger R/T Scat Pack,41998,CA,65000.0,carmax,sedan
2440,2017 Dodge,Charger R/T Scat Pack,41998,CA,33000.0,carmax,sedan
2441,2020 Dodge,Charger Scat Pack,42998,CA,9000.0,carmax,sedan
2442,2019 Dodge,Charger R/T Scat Pack,43998,CA,16000.0,carmax,sedan
2443,2018 Dodge,Charger Daytona,35998,TX,63000.0,carmax,sedan
2444,2019 Dodge,Charger R/T,34998,TX,39000.0,carmax,sedan
2445,2020 Dodge,Charger R/T,38998,NM,10000.0,carmax,sedan
2446,2019 Dodge,Charger R/T Scat Pack,44998,CA,29000.0,carmax,sedan
2447,2019 Dodge,Charger R/T Scat Pack,44998,CA,16000.0,carmax,sedan
2448,2018 Dodge,Charger Daytona,39998,CA,22000.0,carmax,sedan
2449,2014 Dodge,Journey American Value,12998,WA,112000.0,carmax,sedan
2450,2020 Dodge,Charger Scat Pack,44998,CA,19000.0,carmax,sedan
2451,2018 Dodge,Charger R/T Scat Pack,41998,CA,34000.0,carmax,sedan
2452,2017 Dodge,Charger Daytona,36998,CA,44000.0,carmax,sedan
2453,2020 Dodge,Charger R/T,38998,CO,10000.0,carmax,sedan
2454,2018 Dodge,Charger R/T,31998,CA,39000.0,carmax,sedan
2455,2018 Dodge,Charger R/T Plus,30998,WA,52000.0,carmax,sedan
2456,2018 Dodge,Charger SRT 392,47998,CA,23000.0,carmax,sedan
2457,2015 Dodge,Charger R/T,28998,NV,43000.0,carmax,sedan
2458,2019 Dodge,Charger R/T Scat Pack,40998,CA,26000.0,carmax,sedan
2459,2015 Dodge,Charger SXT,26998,CA,33000.0,carmax,sedan
2460,2018 Dodge,Charger Daytona 392,42998,CA,30000.0,carmax,sedan
2461,2018 Dodge,Charger R/T Scat Pack,38998,CA,70000.0,carmax,sedan
2462,2018 Dodge,Charger SRT 392,43998,CA,39000.0,carmax,sedan
2463,2020 Dodge,Charger R/T,43998,AZ,7000.0,carmax,sedan
2464,2017 Dodge,Charger R/T,28998,NV,64000.0,carmax,sedan
2465,2019 Dodge,Charger R/T Scat Pack,48998,CA,7000.0,carmax,sedan
2466,2019 Dodge,Charger R/T,39998,CA,6000.0,carmax,sedan
2467,2020 Dodge,Charger R/T,38998,CA,10000.0,carmax,sedan
2468,2015 Dodge,Dart SXT,13599,OR,70000.0,carmax,sedan
2469,2019 Dodge,Charger R/T Scat Pack,44998,CA,15000.0,carmax,sedan
2470,2019 Dodge,Charger R/T Scat Pack,47998,CA,13000.0,carmax,sedan
2471,2019 Dodge,Charger SXT,27998,CA,31000.0,carmax,sedan
2472,2019 Dodge,Charger R/T Scat Pack,45998,CA,15000.0,carmax,sedan
2473,2020 Dodge,Charger Scat Pack,47998,TX,9000.0,carmax,sedan
2474,2015 Dodge,Charger R/T,30998,CA,48000.0,carmax,sedan
2475,2019 Dodge,Charger R/T Scat Pack,45998,CA,8000.0,carmax,sedan
2476,2018 Dodge,Charger R/T Scat Pack,42998,CA,32000.0,carmax,sedan
2477,2016 Dodge,Charger SE,23998,TX,51000.0,carmax,sedan
2478,2018 Dodge,Charger Daytona,44998,CA,7000.0,carmax,sedan
2479,2018 Dodge,Charger Daytona,39998,NV,27000.0,carmax,sedan
2480,2016 Dodge,Charger R/T,32998,CA,35000.0,carmax,sedan
2481,2018 Dodge,Charger Daytona 392,43998,CA,29000.0,carmax,sedan
2482,2015 Dodge,Charger R/T,33998,CA,36000.0,carmax,sedan
2483,2019 Dodge,Charger R/T Scat Pack,44998,NM,26000.0,carmax,sedan
2484,2018 Dodge,Charger Daytona,37998,CA,32000.0,carmax,sedan
2485,2019 Dodge,Charger R/T Scat Pack,44998,CA,42000.0,carmax,sedan
2486,2020 Dodge,Charger GT,33998,CA,6000.0,carmax,sedan
2487,2019 Dodge,Charger SXT,27998,AZ,37000.0,carmax,sedan
2488,2020 Dodge,Charger GT,33998,CA,10000.0,carmax,sedan
2489,2017 Dodge,Charger SXT,28998,WA,43000.0,carmax,sedan
2490,2019 Dodge,Charger SXT,26998,CA,29000.0,carmax,sedan
2491,2018 Dodge,Journey SE,20998,TX,45000.0,carmax,sedan
2492,2021 Dodge,Charger GT,36998,OR,6000.0,carmax,sedan
2493,2018 Dodge,Charger R/T Scat Pack,44998,CA,13000.0,carmax,sedan
2494,2016 Dodge,Charger R/T Scat Pack,38998,CA,43000.0,carmax,sedan
2495,2019 Dodge,Charger R/T,36998,CA,18000.0,carmax,sedan
2496,2020 Dodge,Charger GT,33998,CA,16000.0,carmax,sedan
2497,2018 Dodge,Charger SXT,29998,TX,8000.0,carmax,sedan
2498,2017 Dodge,Journey SE,15998,CA,94000.0,carmax,sedan
2499,2016 Dodge,Charger R/T,33998,CA,24000.0,carmax,sedan
2500,2017 Dodge,Charger SE,27998,OR,42000.0,carmax,sedan
2501,2019 Dodge,Charger SXT,28998,CA,21000.0,carmax,sedan
2502,2018 Dodge,Charger SXT,25998,CA,35000.0,carmax,sedan
2503,2018 Dodge,Charger SXT Plus,30998,CA,25000.0,carmax,sedan
2504,2018 Dodge,Charger SXT Plus,28998,TX,40000.0,carmax,sedan
2505,2019 Dodge,Charger SXT,28998,TX,34000.0,carmax,sedan
2506,2020 Dodge,Charger SXT,30998,NV,9000.0,carmax,sedan
2507,2019 Dodge,Charger GT,30998,CA,18000.0,carmax,sedan
2508,2020 Dodge,Charger GT,35998,TX,7000.0,carmax,sedan
2509,2020 Dodge,Charger GT,31998,CA,12000.0,carmax,sedan
2510,2019 Dodge,Journey GT,21998,WA,58000.0,carmax,sedan
2511,2019 Dodge,Charger GT,31998,CA,20000.0,carmax,sedan
2512,2018 Dodge,Charger R/T Plus,33998,CA,23000.0,carmax,sedan
2513,2019 Dodge,Charger GT,31998,CA,18000.0,carmax,sedan
2514,2019 Dodge,Charger GT,29998,CA,42000.0,carmax,sedan
2515,2018 Dodge,Charger SXT Plus,27998,NV,37000.0,carmax,sedan
2516,2019 Dodge,Journey SE,20998,ID,29000.0,carmax,sedan
2517,2019 Dodge,Charger SXT,27998,WA,36000.0,carmax,sedan
2518,2016 Dodge,Dart GT,17998,TX,59000.0,carmax,sedan
2519,2015 Dodge,Dart SXT,14599,UT,60000.0,carmax,sedan
2520,2016 Dodge,Journey SE,18998,NV,46000.0,carmax,sedan
2521,2018 Dodge,Journey SE,22998,AZ,16000.0,carmax,sedan
2522,2018 Dodge,Journey SXT,23998,ID,31000.0,carmax,sedan
2523,2016 Dodge,Journey SE,21998,AZ,7000.0,carmax,sedan
2524,2015 Dodge,Journey American Value,15998,UT,40000.0,carmax,sedan
2525,2017 Dodge,Journey Crossroad Plus,20998,TX,51000.0,carmax,sedan
2526,2020 Dodge,Journey SE,24998,ID,10000.0,carmax,sedan
2527,2018 Dodge,Journey SE,21998,OR,29000.0,carmax,sedan
2528,2017 Dodge,Journey Crossroad,22998,AZ,32000.0,carmax,sedan
2529,2017 Dodge,Journey Crossroad,23998,CO,19000.0,carmax,sedan
2530,2018 Dodge,Journey SXT,19998,ID,51000.0,carmax,sedan
2531,2017 Dodge,Journey SE,17998,CA,52000.0,carmax,sedan
2532,2019 Dodge,Journey SE,22998,TX,22000.0,carmax,sedan
2533,2018 Dodge,Journey SE,20998,ID,24000.0,carmax,sedan
2534,2014 Dodge,Journey SXT,12599,AZ,120000.0,carmax,sedan
2535,2017 Dodge,Charger SXT,23998,CA,61000.0,carmax,sedan
2536,2017 Dodge,Charger SXT,24998,CA,70000.0,carmax,sedan
2537,2017 Dodge,Charger R/T Scat Pack,41998,CA,32000.0,carmax,sedan
2538,2020 Dodge,Charger Scat Pack,51998,NV,3000.0,carmax,sedan
2539,2020 Dodge,Charger Scat Pack,45998,CA,10000.0,carmax,sedan
2540,2017 Dodge,Charger R/T Scat Pack,39998,AZ,47000.0,carmax,sedan
2541,2020 Dodge,Charger R/T,39998,CA,7000.0,carmax,sedan
2542,2014 Dodge,Avenger SE,10998,WA,106000.0,carmax,sedan
2543,2020 Dodge,Charger Scat Pack,45998,CA,12000.0,carmax,sedan
2544,2017 Dodge,Charger R/T,31998,WA,21000.0,carmax,sedan
2545,2019 Dodge,Charger R/T Scat Pack,45998,CA,21000.0,carmax,sedan
2546,2018 Dodge,Charger R/T Scat Pack,43998,CA,44000.0,carmax,sedan
2547,2019 Dodge,Charger GT,29998,CA,47000.0,carmax,sedan
2548,2018 Dodge,Charger R/T Scat Pack,45998,CA,10000.0,carmax,sedan
2549,2016 Dodge,Charger SE,23998,TX,44000.0,carmax,sedan
2550,2019 Dodge,Charger SXT,27998,CA,26000.0,carmax,sedan
2551,2020 Dodge,Charger SXT,31998,CA,12000.0,carmax,sedan
2552,2018 Dodge,Charger SXT Plus,28998,CA,19000.0,carmax,sedan
2553,2019 Dodge,Charger GT,33998,TX,16000.0,carmax,sedan
2554,2019 Dodge,Charger GT,31998,CA,25000.0,carmax,sedan
2555,2018 Dodge,Journey SE,21998,TX,21000.0,carmax,sedan
2556,2014 Dodge,Dart Limited,15998,CA,59000.0,carmax,sedan
2557,2018 Dodge,Charger R/T,32998,CA,37000.0,carmax,sedan
2558,2019 Dodge,Charger SXT,26998,TX,42000.0,carmax,sedan
2559,2017 Dodge,Journey SE,16998,TX,73000.0,carmax,sedan
2560,2018 Dodge,Journey SE,21998,NV,6000.0,carmax,sedan
2561,2015 Dodge,Journey SE,17998,CA,47000.0,carmax,sedan
2562,2018 Dodge,Journey SE,21998,ID,8000.0,carmax,sedan
2563,2018 Dodge,Journey SXT,23998,TX,10000.0,carmax,sedan
2564,2018 Dodge,Journey SE,18998,TX,37000.0,carmax,sedan
2565,2018 Dodge,Journey SE,20998,NV,33000.0,carmax,sedan
2566,2018 Dodge,Charger Daytona,36998,PA,33000.0,carmax,sedan
2567,2020 Dodge,Charger R/T,41998,MD,16000.0,carmax,sedan
2568,2018 Dodge,Charger GT,30998,PA,38000.0,carmax,sedan
2569,2019 Dodge,Charger R/T Scat Pack,46998,MD,10000.0,carmax,sedan
2570,2018 Dodge,Charger R/T Plus,34998,MD,62000.0,carmax,sedan
2571,2017 Dodge,Journey SXT,18998,MD,44000.0,carmax,sedan
2572,2018 Dodge,Journey SXT,20998,MD,51000.0,carmax,sedan
2573,2019 Dodge,Journey GT,22998,MD,46000.0,carmax,sedan
2574,2018 Dodge,Charger GT,28998,DE,50000.0,carmax,sedan
2575,2019 Dodge,Charger GT,29998,DE,50000.0,carmax,sedan
2576,2019 Dodge,Charger SXT,31998,VA,11000.0,carmax,sedan
2577,2017 Dodge,Charger Daytona 392,49998,VA,9000.0,carmax,sedan
2578,2015 Dodge,Journey R/T,18998,NY,62000.0,carmax,sedan
2579,2016 Dodge,Charger SXT,26998,NY,42000.0,carmax,sedan
2580,2018 Dodge,Journey Crossroad,25998,CT,28000.0,carmax,sedan
2581,2014 Dodge,Charger SE,21998,NC,43000.0,carmax,sedan
2582,2020 Dodge,Charger SXT,29998,NC,20000.0,carmax,sedan
2583,2015 Dodge,Charger SE,19998,OH,81000.0,carmax,sedan
2584,2015 Dodge,Journey SE,16998,MA,64000.0,carmax,sedan
2585,2019 Dodge,Charger R/T Scat Pack Plus,47998,NC,17000.0,carmax,sedan
2586,2018 Dodge,Charger R/T Scat Pack,38998,NC,58000.0,carmax,sedan
2587,2019 Dodge,Charger GT,28998,NC,51000.0,carmax,sedan
2588,2018 Dodge,Charger R/T Scat Pack,43998,MA,61000.0,carmax,sedan
2589,2018 Dodge,Charger Daytona 392,44998,MA,30000.0,carmax,sedan
2590,2014 Dodge,Dart SXT,14998,OH,42000.0,carmax,sedan
2591,2018 Dodge,Journey Crossroad,26998,OH,27000.0,carmax,sedan
2592,2020 Dodge,Charger Scat Pack,46998,NC,11000.0,carmax,sedan
2593,2021 Dodge,Charger Scat Pack,53998,OH,2000.0,carmax,sedan
2594,2021 Dodge,Charger Scat Pack,48998,NC,2000.0,carmax,sedan
2595,2018 Dodge,Charger SXT,28998,KY,49000.0,carmax,sedan
2596,2018 Dodge,Charger R/T Scat Pack,46998,IN,17000.0,carmax,sedan
2597,2016 Dodge,Charger SXT,24998,IN,60000.0,carmax,sedan
2598,2019 Dodge,Charger GT,30998,SC,40000.0,carmax,sedan
2599,2019 Dodge,Charger GT,28998,SC,70000.0,carmax,sedan
2600,2016 Dodge,Charger SRT 392,42998,GA,30000.0,carmax,sedan
2601,2021 Dodge,Charger SXT,33998,GA,7000.0,carmax,sedan
2602,2021 Dodge,Charger Scat Pack,52998,GA,5000.0,carmax,sedan
2603,2018 Dodge,Journey Crossroad,22998,IL,41000.0,carmax,sedan
2604,2020 Dodge,Charger Scat Pack Widebody,53998,WI,11000.0,carmax,sedan
2605,2019 Dodge,Charger SXT,26998,TN,49000.0,carmax,sedan
2606,2016 Dodge,Charger SE,24998,TN,42000.0,carmax,sedan
2607,2019 Dodge,Charger SXT,29998,WI,25000.0,carmax,sedan
2608,2019 Dodge,Charger SXT,27998,GA,41000.0,carmax,sedan
2609,2017 Dodge,Charger SRT 392,43998,GA,51000.0,carmax,sedan
2610,2020 Dodge,Charger Scat Pack,45998,GA,12000.0,carmax,sedan
2611,2018 Dodge,Charger Daytona,37998,FL,48000.0,carmax,sedan
2612,2018 Dodge,Charger R/T,32998,FL,55000.0,carmax,sedan
2613,2018 Dodge,Journey SE,19998,MN,44000.0,carmax,sedan
2614,2016 Dodge,Charger SXT,26998,IA,56000.0,carmax,sedan
2615,2018 Dodge,Journey Crossroad,24998,FL,36000.0,carmax,sedan
2616,2019 Dodge,Charger SXT,26998,FL,32000.0,carmax,sedan
2617,2021 Dodge,Charger R/T,40998,FL,3000.0,carmax,sedan
2618,2020 Dodge,Charger Scat Pack,46998,AL,7000.0,carmax,sedan
2619,2020 Dodge,Charger SXT,31998,AL,9000.0,carmax,sedan
2620,2013 Dodge,Charger SXT Plus,15998,KS,101000.0,carmax,sedan
2621,2015 Dodge,Dart SXT,12998,KS,68000.0,carmax,sedan
2622,2019 Dodge,Charger R/T Scat Pack,49998,MO,7000.0,carmax,sedan
2623,2018 Dodge,Charger GT,28998,MO,36000.0,carmax,sedan
2624,2018 Dodge,Charger SXT Plus,26998,MO,44000.0,carmax,sedan
2625,2019 Dodge,Journey GT,26998,MO,18000.0,carmax,sedan
2626,2016 Dodge,Charger R/T,31998,FL,38000.0,carmax,sedan
2627,2019 Dodge,Journey SE,21998,OK,34000.0,carmax,sedan
2628,2017 Dodge,Charger SXT,32998,LA,1000.0,carmax,sedan
2629,2019 Dodge,Charger R/T Scat Pack,40998,TX,37000.0,carmax,sedan
2630,2018 Dodge,Charger SXT Plus,29998,OK,38000.0,carmax,sedan
2631,2019 Dodge,Charger SXT,27998,OK,28000.0,carmax,sedan
2632,2018 Dodge,Journey SE,20998,TX,29000.0,carmax,sedan
2633,2021 Dodge,Charger Scat Pack,48998,OK,5000.0,carmax,sedan
2634,2019 Dodge,Charger SXT Plus,28998,TX,46000.0,carmax,sedan
2635,2020 Dodge,Charger Scat Pack,48998,TX,8000.0,carmax,sedan
2636,2013 Dodge,Dart Limited,14599,TX,73000.0,carmax,sedan
2637,2019 Dodge,Charger R/T,33998,TX,30000.0,carmax,sedan
2638,2019 Dodge,Charger R/T Scat Pack,41998,TX,21000.0,carmax,sedan
2639,2017 Dodge,Charger SXT,28998,TX,46000.0,carmax,sedan
2640,2020 Dodge,Charger Scat Pack,46998,TX,11000.0,carmax,sedan
2641,2014 Dodge,Charger R/T Max,23998,TX,60000.0,carmax,sedan
2642,2019 Dodge,Charger R/T,35998,TX,23000.0,carmax,sedan
2643,2020 Dodge,Charger SXT,33998,WA,9000.0,carmax,sedan
2644,2020 Dodge,Charger Scat Pack,44998,TX,25000.0,carmax,sedan
2645,2019 Dodge,Charger SXT,28998,TX,20000.0,carmax,sedan
2646,2020 Dodge,Charger SXT,31998,NV,26000.0,carmax,sedan
2647,2020 Dodge,Charger SXT,30998,AZ,16000.0,carmax,sedan
2648,2019 Dodge,Charger GT,28998,TX,60000.0,carmax,sedan
2649,2018 Dodge,Charger SXT Plus,29998,TX,19000.0,carmax,sedan
2650,2015 Dodge,Charger SXT,22998,TX,77000.0,carmax,sedan
2651,2019 Dodge,Charger GT,28998,NV,49000.0,carmax,sedan
2652,2018 Dodge,Charger SXT,28998,TX,41000.0,carmax,sedan
2653,2018 Dodge,Charger SXT,27998,TX,35000.0,carmax,sedan
2654,2018 Dodge,Charger R/T,31998,TX,49000.0,carmax,sedan
2655,2015 Dodge,Charger Road & Track,31998,AZ,45000.0,carmax,sedan
2656,2019 Dodge,Charger SXT,28998,TX,23000.0,carmax,sedan
2657,2020 Dodge,Charger Scat Pack Widebody,49998,TX,14000.0,carmax,sedan
2658,2016 Dodge,Charger R/T,28998,TX,53000.0,carmax,sedan
2659,2014 Dodge,Charger SE,17998,TX,93000.0,carmax,sedan
2660,2019 Dodge,Charger R/T Scat Pack,46998,CO,16000.0,carmax,sedan
2661,2018 Dodge,Charger SXT Plus,26998,TX,80000.0,carmax,sedan
2662,2019 Dodge,Charger GT,28998,TX,47000.0,carmax,sedan
2663,2021 Dodge,Charger Scat Pack,51998,TX,4000.0,carmax,sedan
2664,2018 Dodge,Charger R/T Scat Pack,39998,TX,44000.0,carmax,sedan
2665,2018 Dodge,Charger R/T,39998,TX,5000.0,carmax,sedan
2666,2019 Dodge,Charger SXT,27998,TX,31000.0,carmax,sedan
2667,2013 Dodge,Dart Rallye,15998,CO,33000.0,carmax,sedan
2668,2021 Dodge,Charger Scat Pack,51998,TX,2000.0,carmax,sedan
2669,2018 Dodge,Charger SXT,26998,TX,45000.0,carmax,sedan
2670,2016 Dodge,Dart GT Sport Blacktop,17998,CA,33000.0,carmax,sedan
2671,2020 Dodge,Charger R/T,39998,TX,9000.0,carmax,sedan
2672,2016 Dodge,Charger SXT,21998,NV,93000.0,carmax,sedan
2673,2019 Dodge,Charger R/T Scat Pack,46998,NM,20000.0,carmax,sedan
2674,2020 Dodge,Charger R/T,42998,AZ,7000.0,carmax,sedan
2675,2017 Dodge,Charger SXT,26998,NV,46000.0,carmax,sedan
2676,2016 Dodge,Charger SE,25998,TX,52000.0,carmax,sedan
2677,2017 Dodge,Charger SE,25998,TX,63000.0,carmax,sedan
2678,2018 Dodge,Charger SXT,29998,TX,29000.0,carmax,sedan
2679,2018 Dodge,Charger GT,30998,CO,38000.0,carmax,sedan
2680,2016 Dodge,Dart SXT Sport,13599,TX,72000.0,carmax,sedan
2681,2016 Dodge,Charger R/T Scat Pack,37998,TX,73000.0,carmax,sedan
2682,2019 Dodge,Charger SXT,28998,TX,37000.0,carmax,sedan
2683,2016 Dodge,Charger R/T Scat Pack,37998,NV,56000.0,carmax,sedan
2684,2014 Dodge,Charger R/T,21998,AZ,117000.0,carmax,sedan
2685,2018 Dodge,Charger SXT,27998,TX,53000.0,carmax,sedan
2686,2020 Dodge,Charger R/T,40998,CA,8000.0,carmax,sedan
2687,2019 Dodge,Charger SXT,27998,NV,26000.0,carmax,sedan
2688,2020 Dodge,Charger GT,32998,CA,10000.0,carmax,sedan
2689,2015 Dodge,Charger SE,22998,CA,48000.0,carmax,sedan
2690,2019 Dodge,Charger GT,32998,CA,13000.0,carmax,sedan
2691,2017 Dodge,Charger SE,26998,NM,24000.0,carmax,sedan
2692,2019 Dodge,Charger GT,30998,AZ,23000.0,carmax,sedan
2693,2020 Dodge,Charger GT,34998,CA,3000.0,carmax,sedan
2694,2019 Dodge,Journey SE,21998,NM,28000.0,carmax,sedan
2695,2018 Dodge,Journey SXT,22998,OR,18000.0,carmax,sedan
2696,2019 Dodge,Journey SE,21998,TX,21000.0,carmax,sedan
2697,2017 Dodge,Journey SXT,19998,CA,36000.0,carmax,sedan
2698,2017 Dodge,Journey SE,17998,CO,59000.0,carmax,sedan
2699,2015 Ford,Taurus Limited,24998,PA,6000.0,carmax,sedan
2700,2015 Ford,Fusion SE,15998,PA,65000.0,carmax,sedan
2701,2013 Ford,Fusion SE,16998,PA,27000.0,carmax,sedan
2702,2013 Ford,Fusion SE,14599,PA,59000.0,carmax,sedan
2703,2020 Ford,Fusion SE,22998,MD,21000.0,carmax,sedan
2704,2020 Ford,Fusion SE,23998,MD,14000.0,carmax,sedan
2705,2016 Ford,Fusion SE,17998,MD,44000.0,carmax,sedan
2706,2018 Ford,Fiesta ST,20998,MD,25000.0,carmax,sedan
2707,2017 Ford,Focus ST,22998,MD,54000.0,carmax,sedan
2708,2017 Ford,Focus SE,17998,MD,6000.0,carmax,sedan
2709,2017 Ford,Focus ST,24998,PA,21000.0,carmax,sedan
2710,2017 Ford,Focus S,14998,PA,48000.0,carmax,sedan
2711,2014 Ford,Fusion Titanium,16998,PA,82000.0,carmax,sedan
2712,2016 Ford,Fusion SE,19998,PA,33000.0,carmax,sedan
2713,2015 Ford,Taurus SEL,21998,MD,51000.0,carmax,sedan
2714,2016 Ford,Fusion S,17998,MD,37000.0,carmax,sedan
2715,2017 Ford,Focus SEL,17998,MD,25000.0,carmax,sedan
2716,2017 Ford,Taurus SEL,19998,MD,49000.0,carmax,sedan
2717,2018 Ford,Focus SEL,20998,MD,6000.0,carmax,sedan
2718,2014 Ford,Fusion SE,15998,VA,63000.0,carmax,sedan
2719,2018 Ford,Focus Titanium,17998,VA,48000.0,carmax,sedan
2720,2014 Ford,Fusion SE,14998,DE,82000.0,carmax,sedan
2721,2015 Ford,Fusion SE,17998,DE,76000.0,carmax,sedan
2722,2018 Ford,Fusion SE,21998,DE,11000.0,carmax,sedan
2723,2018 Ford,Focus SE,15998,PA,36000.0,carmax,sedan
2724,2019 Ford,Fiesta ST-Line,16998,NJ,34000.0,carmax,sedan
2725,2016 Ford,Fusion SE,17998,NJ,36000.0,carmax,sedan
2726,2016 Ford,Focus ST,17998,MD,128000.0,carmax,sedan
2727,2017 Ford,Taurus SHO,30998,MD,23000.0,carmax,sedan
2728,2015 Ford,Fusion SE,16998,MD,41000.0,carmax,sedan
2729,2013 Ford,Taurus SEL,14998,VA,106000.0,carmax,sedan
2730,2018 Ford,Fiesta SE,15998,VA,29000.0,carmax,sedan
2731,2013 Ford,Taurus Limited,17998,VA,58000.0,carmax,sedan
2732,2016 Ford,Focus ST,21998,MD,49000.0,carmax,sedan
2733,2017 Ford,Focus SE,15998,VA,45000.0,carmax,sedan
2734,2015 Ford,C-Max energi SEL,16998,VA,37000.0,carmax,sedan
2735,2016 Ford,Fusion SE,16998,VA,70000.0,carmax,sedan
2736,2015 Ford,Taurus SE,15998,VA,80000.0,carmax,sedan
2737,2018 Ford,Focus ST,23998,VA,41000.0,carmax,sedan
2738,2019 Ford,Fusion Titanium,21998,VA,73000.0,carmax,sedan
2739,2020 Ford,Fusion SE,23998,VA,18000.0,carmax,sedan
2740,2015 Ford,C-Max SE,15998,VA,52000.0,carmax,sedan
2741,2017 Ford,Fusion SE,19998,VA,40000.0,carmax,sedan
2742,2017 Ford,Focus SE,16998,VA,31000.0,carmax,sedan
2743,2018 Ford,Fusion Titanium,21998,NY,48000.0,carmax,sedan
2744,2018 Ford,Focus SEL,16998,VA,43000.0,carmax,sedan
2745,2018 Ford,Taurus SEL,24998,NY,8000.0,carmax,sedan
2746,2020 Ford,Fusion SE,26998,VA,3000.0,carmax,sedan
2747,2018 Ford,Focus ST,23998,VA,15000.0,carmax,sedan
2748,2014 Ford,Fusion SE,15998,VA,87000.0,carmax,sedan
2749,2014 Ford,Focus ST,22998,VA,60000.0,carmax,sedan
2750,2019 Ford,Fusion SE,23998,VA,5000.0,carmax,sedan
2751,2019 Ford,Fusion Hybrid SE,21998,VA,26000.0,carmax,sedan
2752,2020 Ford,Fusion S,20998,VA,11000.0,carmax,sedan
2753,2017 Ford,Fusion SE,19998,VA,36000.0,carmax,sedan
2754,2017 Ford,Fusion Hybrid SE,16998,OH,72000.0,carmax,sedan
2755,2014 Ford,Fiesta SE,13599,OH,25000.0,carmax,sedan
2756,2016 Ford,Fusion SE,17998,OH,34000.0,carmax,sedan
2757,2016 Ford,Fusion SE,19998,CT,41000.0,carmax,sedan
2758,2018 Ford,Fusion SE,22998,NC,27000.0,carmax,sedan
2759,2018 Ford,Fusion Hybrid SE,22998,NC,17000.0,carmax,sedan
2760,2018 Ford,Fusion SE,18998,NC,49000.0,carmax,sedan
2761,2015 Ford,Fusion SE,16998,NC,58000.0,carmax,sedan
2762,2017 Ford,Focus SE,15998,NC,41000.0,carmax,sedan
2763,2017 Ford,Fusion SE,18998,NC,35000.0,carmax,sedan
2764,2017 Ford,Focus RS,39998,OH,19000.0,carmax,sedan
2765,2017 Ford,Focus RS,35998,OH,38000.0,carmax,sedan
2766,2019 Ford,Fiesta SE,14998,OH,58000.0,carmax,sedan
2767,2016 Ford,Focus SE,14998,OH,60000.0,carmax,sedan
2768,2019 Ford,Fiesta SE,14998,OH,57000.0,carmax,sedan
2769,2016 Ford,Fusion Titanium,20998,OH,58000.0,carmax,sedan
2770,2019 Ford,Fiesta SE,14998,OH,50000.0,carmax,sedan
2771,2019 Ford,Fiesta SE,14998,OH,43000.0,carmax,sedan
2772,2016 Ford,Fusion SE,16998,MA,85000.0,carmax,sedan
2773,2015 Ford,Taurus SE,16998,MA,59000.0,carmax,sedan
2774,2018 Ford,Focus SE,16998,MA,21000.0,carmax,sedan
2775,2015 Ford,Focus SE,13998,MA,54000.0,carmax,sedan
2776,2018 Ford,Focus ST,27998,NC,23000.0,carmax,sedan
2777,2018 Ford,Focus SE,15998,NC,51000.0,carmax,sedan
2778,2017 Ford,Fusion Platinum,22998,OH,33000.0,carmax,sedan
2779,2017 Ford,Fusion SE,19998,OH,12000.0,carmax,sedan
2780,2014 Ford,Fusion SE,13998,MA,101000.0,carmax,sedan
2781,2016 Ford,Taurus Limited,16998,MA,92000.0,carmax,sedan
2782,2014 Ford,Fusion SE,15998,MA,22000.0,carmax,sedan
2783,2019 Ford,Fiesta ST-Line,16998,NC,42000.0,carmax,sedan
2784,2015 Ford,Taurus SEL,20998,NH,58000.0,carmax,sedan
2785,2016 Ford,Focus SE,14998,NC,51000.0,carmax,sedan
2786,2016 Ford,Focus RS,34998,NC,45000.0,carmax,sedan
2787,2017 Ford,Taurus SEL,23998,NC,16000.0,carmax,sedan
2788,2016 Ford,Focus SE,15998,NC,41000.0,carmax,sedan
2789,2017 Ford,Fusion Hybrid SE,18998,TN,45000.0,carmax,sedan
2790,2013 Ford,Focus ST,22998,OH,50000.0,carmax,sedan
2791,2016 Ford,Fusion Titanium,17998,OH,83000.0,carmax,sedan
2792,2016 Ford,Focus SE,13998,OH,68000.0,carmax,sedan
2793,2014 Ford,Focus SE,12599,OH,71000.0,carmax,sedan
2794,2019 Ford,Fiesta SE,15998,OH,28000.0,carmax,sedan
2795,2017 Ford,Fusion SE,20998,OH,49000.0,carmax,sedan
2796,2016 Ford,Fusion Energi SE,18998,OH,42000.0,carmax,sedan
2797,2019 Ford,Fusion SE,22998,NC,25000.0,carmax,sedan
2798,2020 Ford,Fusion SE,20998,ME,26000.0,carmax,sedan
2799,2020 Ford,Fusion S,21998,NC,8000.0,carmax,sedan
2800,2018 Ford,Fusion SE,21998,NC,24000.0,carmax,sedan
