,year_make,model_trim,price,state,miles,source,type
4480, 2004 Mercury Grand Marquis, 4dr Sdn LS Premium ,5998,OH,45000.0,autonation,sedan
4481, 2003 Mercury Sable, 4dr Sdn GS ,2995,TX,149000.0,autonation,sedan
4482, 2006 Mercury Milan, 4dr Sdn Premier 3.0 ,6985,AZ,59000.0,autonation,sedan
4483, 2018 MINI Clubman, Cooper S ALL4 ,24495,TN,34000.0,autonation,sedan
4484, 2016 MINI Cooper Hardtop 4 Door, 4dr HB ,11991,FL,116000.0,autonation,sedan
4485, 2021 MINI Clubman, Cooper S FWD ,40250,TX,2000.0,autonation,sedan
4486, 2021 MINI Hardtop 4 Door, Cooper FWD ,28430,TX,3000.0,autonation,sedan
4487, 2021 MINI Hardtop 4 Door, Cooper FWD ,28250,TX,4000.0,autonation,sedan
4488, 2021 MINI Hardtop 4 Door, Cooper FWD ,28250,TX,4000.0,autonation,sedan
4489, 2021 MINI Hardtop 4 Door, Cooper S FWD ,34250,TX,5000.0,autonation,sedan
4490, 2021 MINI Hardtop 4 Door, Cooper S FWD ,34600,TX,5000.0,autonation,sedan
4491, 2021 MINI Hardtop 4 Door, Cooper S FWD ,34250,TX,8000.0,autonation,sedan
4492, 2021 MINI Hardtop 4 Door, Cooper FWD ,29500,TX,6000.0,autonation,sedan
4493, 2021 MINI Hardtop 4 Door, Cooper S FWD ,32750,TX,8000.0,autonation,sedan
4494, 2021 MINI Hardtop 4 Door, Cooper S FWD ,32750,TX,8000.0,autonation,sedan
4495, 2017 MINI Hardtop 4 Door, Cooper FWD ,18495,TX,45000.0,autonation,sedan
4496, 2015 MINI Cooper Hardtop 4 Door, 4dr HB S ,17780,TX,50000.0,autonation,sedan
4497, 2021 MINI Hardtop 4 Door, Cooper S FWD ,31800,TX,7000.0,autonation,sedan
4498, 2018 MINI Clubman, Cooper S ALL4 ,27891,TX,41000.0,autonation,sedan
4499, 2011 MINI Countryman, AWD 4dr S ALL4 ,12199,CO,75000.0,autonation,sedan
4500, 2019 MINI Clubman, Cooper S FWD ,28895,NV,19000.0,autonation,sedan
4501, 2018 MINI Hardtop 4 Door, Cooper S FWD ,25552,WA,34000.0,autonation,sedan
4502, 2012 MINI Countryman, AWD 4dr S ALL4 ,14457,CA,49000.0,autonation,sedan
4503, 2021 MINI Hardtop 4 Door, Cooper FWD ,25750,CA,4000.0,autonation,sedan
4504, 2021 MINI Clubman, Cooper S FWD ,32888,CA,8000.0,autonation,sedan
4505, 2021 MINI Hardtop 4 Door, Cooper FWD ,28250,CA,8000.0,autonation,sedan
4506, 2021 MINI Hardtop 4 Door, Cooper FWD ,26750,CA,7000.0,autonation,sedan
4507, 2022 MINI Hardtop 4 Door, Cooper FWD ,30500,CA,,autonation,sedan
4508, 2022 MINI Hardtop 4 Door, Cooper S FWD ,33000,CA,1000.0,autonation,sedan
4509, 2019 MINI Hardtop 4 Door, Cooper S FWD ,24347,CA,17000.0,autonation,sedan
4510, 2021 MINI Hardtop 4 Door, Cooper FWD ,29350,CA,8000.0,autonation,sedan
4511, 2019 MINI Hardtop 4 Door, Cooper S FWD ,25915,CA,9000.0,autonation,sedan
4512, 2014 Mitsubishi Mirage, 4dr HB Man DE ,7995,TN,87000.0,autonation,sedan
4513, 2019 Mitsubishi Mirage, ES Manual ,15494,GA,9000.0,autonation,sedan
4514, 2019 Mitsubishi Mirage, ES Manual ,10699,GA,78000.0,autonation,sedan
4515, 2020 Mitsubishi Mirage, ES Manual ,14417,FL,3000.0,autonation,sedan
4516, 2015 Mitsubishi Mirage, 4dr HB Man DE ,5991,TX,78000.0,autonation,sedan
4517, 2019 Mitsubishi Mirage, ES Manual ,12710,TX,26000.0,autonation,sedan
4518, 2018 Mitsubishi Mirage, ES CVT ,9617,TX,70000.0,autonation,sedan
4519, 2018 Mitsubishi Mirage G4, ES CVT ,11599,CO,17000.0,autonation,sedan
4520, 2018 Mitsubishi Mirage, ES CVT ,10499,AZ,55000.0,autonation,sedan
4521, 2015 Mitsubishi Mirage, 4dr HB Man ES ,8491,AZ,63000.0,autonation,sedan
4522, 2015 Mitsubishi Mirage, 4dr HB CVT DE ,6974,WA,79000.0,autonation,sedan
4523, 2012 Mitsubishi i-MiEV, 4dr HB SE ,6980,CA,40000.0,autonation,sedan
4524, 2015 Nissan Sentra, 4dr Sdn I4 CVT SV ,11488,MD,54000.0,autonation,sedan
4525, 2016 Nissan Maxima, 4dr Sdn 3.5 Platinum ,24995,VA,34000.0,autonation,sedan
4526, 2017 Nissan Maxima, SV 3.5L ,21771,VA,40000.0,autonation,sedan
4527, 2018 Nissan LEAF, S Hatchback ,19759,VA,20000.0,autonation,sedan
4528, 2013 Nissan LEAF, 4dr HB SL ,9491,OH,51000.0,autonation,sedan
4529, 2016 Nissan Versa, 4dr Sdn CVT 1.6 S Plus ,9466,OH,73000.0,autonation,sedan
4530, 2018 Nissan Altima, 2.5 SV Sedan ,14995,OH,87000.0,autonation,sedan
4531, 2019 Nissan Altima, 2.5 SV Sedan ,19795,TN,39000.0,autonation,sedan
4532, 2018 Nissan Maxima, S 3.5L ,25495,TN,22000.0,autonation,sedan
4533, 2019 Nissan Altima, 2.5 SV AWD Sedan ,20995,TN,57000.0,autonation,sedan
4534, 2018 Nissan Maxima, SL 3.5L ,27690,GA,26000.0,autonation,sedan
4535, 2017 Nissan Altima, 2.5 SV Sedan ,14999,GA,89000.0,autonation,sedan
4536, 2018 Nissan Maxima, Platinum 3.5L ,31999,GA,19000.0,autonation,sedan
4537, 2019 Nissan Sentra, SV CVT *Ltd Avail* ,13999,GA,99000.0,autonation,sedan
4538, 2014 Nissan Altima, 4dr Sdn I4 2.5 SV ,13989,GA,86000.0,autonation,sedan
4539, 2017 Nissan Altima, 2.5 SV Sedan ,14578,GA,114000.0,autonation,sedan
4540, 2015 Nissan Altima, 4dr Sdn V6 3.5 SL *Ltd Avail* ,15158,GA,89000.0,autonation,sedan
4541, 2016 Nissan Sentra, 4dr Sdn I4 CVT SV ,11578,GA,90000.0,autonation,sedan
4542, 2016 Nissan Altima, 4dr Sdn I4 2.5 SV ,13991,IL,78000.0,autonation,sedan
4543, 2020 Nissan Altima, 2.5 Platinum AWD Sedan ,26590,IL,5000.0,autonation,sedan
4544, 2012 Nissan Altima, 4dr Sdn I4 CVT 2.5 S ,9500,IL,75000.0,autonation,sedan
4545, 2014 Nissan Altima, 4dr Sdn I4 2.5 SV ,11000,IL,117000.0,autonation,sedan
4546, 2018 Nissan Maxima, SL 3.5L ,23999,GA,84000.0,autonation,sedan
4547, 2018 Nissan Maxima, SV 3.5L ,21599,GA,70000.0,autonation,sedan
4548, 2018 Nissan Altima, 2.5 SR Sedan ,20989,GA,46000.0,autonation,sedan
4549, 2012 Nissan Altima, 4dr Sdn I4 CVT 2.5 S ,7981,GA,110000.0,autonation,sedan
4550, 2020 Nissan Maxima, SV 3.5L ,26497,GA,42000.0,autonation,sedan
4551, 2017 Nissan Altima, 2.5 SV Sedan ,16694,GA,75000.0,autonation,sedan
4552, 2015 Nissan LEAF, 4dr HB SV ,11499,GA,56000.0,autonation,sedan
4553, 2019 Nissan Maxima, SV 3.5L ,26699,GA,40000.0,autonation,sedan
4554, 2021 Nissan Altima, 2.5 SV Sedan ,26194,GA,1000.0,autonation,sedan
4555, 2019 Nissan Sentra, S CVT ,15988,GA,46000.0,autonation,sedan
4556, 2018 Nissan Altima, 2.5 SV Sedan ,16999,GA,71000.0,autonation,sedan
4557, 2017 Nissan Maxima, SV 3.5L *Ltd Avail* ,24198,GA,47000.0,autonation,sedan
4558, 2011 Nissan Maxima, 4dr Sdn V6 CVT 3.5 SV ,9587,GA,161000.0,autonation,sedan
4559, 2020 Nissan Altima, 2.5 SR Sedan ,23599,GA,33000.0,autonation,sedan
4560, 2014 Nissan Sentra, 4dr Sdn I4 CVT SR ,7994,GA,140000.0,autonation,sedan
4561, 2019 Nissan Altima, 2.5 SR Sedan ,21889,FL,54000.0,autonation,sedan
4562, 2019 Nissan Sentra, S CVT ,19500,TN,36000.0,autonation,sedan
4563, 2019 Nissan Altima, 2.5 S Sedan ,18959,TN,100000.0,autonation,sedan
4564, 2009 Nissan Maxima, 4dr Sdn V6 CVT 3.5 SV ,10888,TN,85000.0,autonation,sedan
4565, 2015 Nissan Altima, 4dr Sdn I4 2.5 SV ,14495,TN,57000.0,autonation,sedan
4566, 2015 Nissan Altima, 4dr Sdn I4 2.5 ,9495,TN,194000.0,autonation,sedan
4567, 2018 Nissan Maxima, Platinum 3.5L ,31429,TN,32000.0,autonation,sedan
4568, 2018 Nissan Sentra, SR CVT ,19700,TN,32000.0,autonation,sedan
4569, 2018 Nissan Maxima, S 3.5L ,25995,TN,28000.0,autonation,sedan
4570, 2017 Nissan Maxima, SL 3.5L ,21995,TN,102000.0,autonation,sedan
4571, 2017 Nissan Maxima, SL 3.5L ,21995,TN,106000.0,autonation,sedan
4572, 2019 Nissan Altima, 2.5 SR Sedan ,22495,TN,51000.0,autonation,sedan
4573, 2019 Nissan Sentra, SV CVT *Ltd Avail* ,18490,FL,5000.0,autonation,sedan
4574, 2019 Nissan LEAF, SL Hatchback *Ltd Avail* ,21490,FL,31000.0,autonation,sedan
4575, 2015 Nissan Altima, 4dr Sdn I4 2.5 S ,9999,FL,115000.0,autonation,sedan
4576, 2020 Nissan Altima, 2.5 SR Sedan ,24978,FL,16000.0,autonation,sedan
4577, 2019 Nissan Altima, 2.5 SR Sedan ,22995,FL,19000.0,autonation,sedan
4578, 2017 Nissan Sentra, SV CVT ,14771,FL,49000.0,autonation,sedan
4579, 2019 Nissan Sentra, SV CVT ,17500,FL,49000.0,autonation,sedan
4580, 2017 Nissan Sentra, SR CVT ,13917,FL,66000.0,autonation,sedan
4581, 2016 Nissan Altima, 4dr Sdn I4 2.5 SL ,13595,FL,84000.0,autonation,sedan
4582, 2019 Nissan Altima, 2.5 SV Sedan ,23490,FL,19000.0,autonation,sedan
4583, 2020 Nissan Altima, 2.5 SV Sedan ,24490,FL,5000.0,autonation,sedan
4584, 2019 Nissan Altima, 2.5 SR Sedan ,24490,FL,45000.0,autonation,sedan
4585, 2014 Nissan Altima, 4dr Sdn I4 2.5 S ,9295,FL,108000.0,autonation,sedan
4586, 2015 Nissan Altima, 4dr Sdn I4 2.5 S ,13790,FL,41000.0,autonation,sedan
4587, 2018 Nissan Altima, 2.5 SV Sedan ,15495,FL,89000.0,autonation,sedan
4588, 2017 Nissan Altima, 2.5 SV Sedan ,14995,FL,69000.0,autonation,sedan
4589, 2019 Nissan Sentra, S CVT ,14690,FL,43000.0,autonation,sedan
4590, 2019 Nissan Maxima, Platinum 3.5L ,35789,FL,12000.0,autonation,sedan
4591, 2019 Nissan Sentra, SV CVT *Ltd Avail* ,14985,FL,77000.0,autonation,sedan
4592, 2014 Nissan Sentra, 4dr Sdn I4 Manual S ,7974,FL,93000.0,autonation,sedan
4593, 2020 Nissan Altima, 2.5 SR Sedan ,25995,AL,12000.0,autonation,sedan
4594, 2017 Nissan Sentra, NISMO Manual ,15490,AL,64000.0,autonation,sedan
4595, 2019 Nissan Altima, 2.5 SL Sedan ,23995,AL,63000.0,autonation,sedan
4596, 2020 Nissan Altima, 2.5 SL Sedan ,22875,AL,43000.0,autonation,sedan
4597, 2011 Nissan Versa, 5dr HB I4 Auto 1.8 S ,5992,FL,115000.0,autonation,sedan
4598, 2018 Nissan Altima, 2.5 SV Sedan ,15995,FL,48000.0,autonation,sedan
4599, 2016 Nissan Maxima, 4dr Sdn 3.5 S ,19780,FL,65000.0,autonation,sedan
4600, 2018 Nissan Altima, 2.5 S Sedan ,17690,FL,19000.0,autonation,sedan
4601, 2017 Nissan Sentra, SR Turbo CVT ,14999,FL,80000.0,autonation,sedan
4602, 2017 Nissan Versa Sedan, SV CVT ,14995,FL,16000.0,autonation,sedan
4603, 2019 Nissan Versa Sedan, S Plus CVT ,11994,FL,101000.0,autonation,sedan
4604, 2009 Nissan Versa, 5dr HB I4 Auto 1.8 S ,5995,FL,80000.0,autonation,sedan
4605, 2019 Nissan Altima, 2.5 SR Sedan ,21995,FL,38000.0,autonation,sedan
4606, 2014 Nissan Sentra, 4dr Sdn I4 CVT SR ,9500,FL,90000.0,autonation,sedan
4607, 2020 Nissan Altima, 2.5 S Sedan ,21620,FL,4000.0,autonation,sedan
4608, 2020 Nissan Altima, 2.0 SR Sedan ,25590,FL,38000.0,autonation,sedan
4609, 2016 Nissan Sentra, 4dr Sdn I4 CVT S ,10995,FL,81000.0,autonation,sedan
4610, 2012 Nissan Maxima, 4dr Sdn V6 CVT 3.5 SV w/Premium Pkg ,9295,FL,153000.0,autonation,sedan
4611, 2016 Nissan Maxima, 4dr Sdn 3.5 SV ,17846,FL,73000.0,autonation,sedan
4612, 2020 Nissan Maxima, SV 3.5L ,24495,FL,38000.0,autonation,sedan
4613, 2017 Nissan Sentra, S CVT ,11795,FL,85000.0,autonation,sedan
4614, 2008 Nissan Altima, 4dr Sdn I4 CVT 2.5 S ,4595,FL,199000.0,autonation,sedan
4615, 2020 Nissan Versa, SR CVT ,17695,FL,10000.0,autonation,sedan
4616, 2011 Nissan Altima, 4dr Sdn I4 CVT 2.5 SL ,9499,FL,57000.0,autonation,sedan
4617, 2013 Nissan Altima, 4dr Sdn V6 3.5 SV ,11995,FL,99000.0,autonation,sedan
4618, 2019 Nissan Altima, 2.5 SR Sedan ,20995,FL,45000.0,autonation,sedan
4619, 2011 Nissan Sentra, 4dr Sdn I4 Manual 2.0 ,7998,FL,61000.0,autonation,sedan
4620, 2015 Nissan Sentra, 4dr Sdn I4 CVT SV ,10492,FL,55000.0,autonation,sedan
4621, 2019 Nissan Sentra, SV CVT ,16495,FL,30000.0,autonation,sedan
4622, 2012 Nissan Sentra, 4dr Sdn I4 CVT 2.0 SL ,7491,FL,99000.0,autonation,sedan
4623, 2014 Nissan Altima, 4dr Sdn I4 2.5 S ,9996,FL,101000.0,autonation,sedan
4624, 2016 Nissan Versa Note, 5dr HB CVT 1.6 SV ,11996,FL,29000.0,autonation,sedan
4625, 2018 Nissan LEAF, SV Hatchback ,20995,FL,20000.0,autonation,sedan
4626, 2020 Nissan Altima, 2.5 SR Sedan ,22995,FL,22000.0,autonation,sedan
4627, 2012 Nissan Sentra, 4dr Sdn I4 CVT 2.0 S ,9952,FL,25000.0,autonation,sedan
4628, 2013 Nissan Sentra, 4dr Sdn I4 CVT SR ,8952,FL,93000.0,autonation,sedan
4629, 2014 Nissan Altima, 4dr Sdn I4 2.5 S ,13452,FL,56000.0,autonation,sedan
4630, 2017 Nissan Maxima, SV 3.5L ,27452,FL,41000.0,autonation,sedan
4631, 2018 Nissan Maxima, SV 3.5L ,24952,FL,30000.0,autonation,sedan
4632, 2018 Nissan LEAF, SL Hatchback ,19952,FL,46000.0,autonation,sedan
4633, 2020 Nissan Altima, 2.5 S Sedan ,23952,FL,7000.0,autonation,sedan
4634, 2019 Nissan Altima, 2.5 SR Sedan ,23952,FL,27000.0,autonation,sedan
4635, 2019 Nissan Altima, 2.5 SR Sedan ,20452,FL,36000.0,autonation,sedan
4636, 2019 Nissan Altima, 2.5 SR AWD Sedan ,24590,FL,28000.0,autonation,sedan
4637, 2020 Nissan Altima, 2.5 SR AWD Sedan ,26890,FL,9000.0,autonation,sedan
4638, 2019 Nissan Altima, 2.5 SR AWD Sedan ,26490,FL,12000.0,autonation,sedan
4639, 2020 Nissan Altima, 2.5 Platinum Sedan ,29452,FL,20000.0,autonation,sedan
4640, 2018 Nissan Sentra, SR CVT ,17452,FL,34000.0,autonation,sedan
4641, 2018 Nissan Sentra, SR CVT ,18452,FL,34000.0,autonation,sedan
4642, 2018 Nissan Sentra, SR Turbo CVT ,16690,FL,55000.0,autonation,sedan
4643, 2016 Nissan Versa, 4dr Sdn CVT 1.6 SV ,9452,FL,78000.0,autonation,sedan
4644, 2018 Nissan Altima, 2.5 SL Sedan ,16999,FL,69000.0,autonation,sedan
4645, 2018 Nissan Maxima, Platinum 3.5L ,29995,FL,22000.0,autonation,sedan
4646, 2018 Nissan Altima, 2.5 SR Sedan ,19500,FL,30000.0,autonation,sedan
4647, 2019 Nissan Altima, 2.5 SR Sedan ,22620,FL,32000.0,autonation,sedan
4648, 2019 Nissan Sentra, S CVT ,16995,FL,24000.0,autonation,sedan
4649, 2019 Nissan Altima, 2.5 SL Sedan ,18992,FL,33000.0,autonation,sedan
4650, 2019 Nissan Sentra, SV CVT *Ltd Avail* ,16999,FL,20000.0,autonation,sedan
4651, 2007 Nissan Altima, 4dr Sdn I4 CVT 2.5 S ,5995,FL,115000.0,autonation,sedan
4652, 2008 Nissan Sentra, 4dr Sdn I4 CVT 2.0 SL ,5895,FL,87000.0,autonation,sedan
4653, 2012 Nissan Altima, 4dr Sdn I4 CVT 2.5 S ,6595,FL,105000.0,autonation,sedan
4654, 2015 Nissan Sentra, 4dr Sdn I4 CVT S ,9495,FL,101000.0,autonation,sedan
4655, 2020 Nissan Altima, 2.5 SV Sedan ,24989,FL,7000.0,autonation,sedan
4656, 2018 Nissan Altima, 2.5 S Sedan ,17995,FL,13000.0,autonation,sedan
4657, 2016 Nissan Altima, 4dr Sdn I4 2.5 S ,12991,FL,80000.0,autonation,sedan
4658, 2016 Nissan Altima, 4dr Sdn I4 2.5 S ,13495,FL,73000.0,autonation,sedan
4659, 2019 Nissan Altima, 2.5 S Sedan ,19492,FL,13000.0,autonation,sedan
4660, 2019 Nissan Altima, 2.5 S Sedan ,17995,FL,38000.0,autonation,sedan
4661, 2019 Nissan Altima, 2.5 SR Sedan ,24992,FL,8000.0,autonation,sedan
4662, 2019 Nissan Altima, 2.5 SR Sedan ,23551,FL,10000.0,autonation,sedan
4663, 2019 Nissan Altima, 2.5 SV Sedan ,22457,FL,24000.0,autonation,sedan
4664, 2020 Nissan Altima, 2.5 SV AWD Sedan ,27492,FL,6000.0,autonation,sedan
4665, 2018 Nissan Sentra, SV CVT ,14995,FL,29000.0,autonation,sedan
4666, 2018 Nissan Sentra, S CVT ,14795,FL,47000.0,autonation,sedan
4667, 2018 Nissan Sentra, S CVT ,15492,FL,21000.0,autonation,sedan
4668, 2017 Nissan Sentra, S CVT ,13949,FL,31000.0,autonation,sedan
4669, 2017 Nissan Sentra, SV CVT ,14499,FL,27000.0,autonation,sedan
4670, 2018 Nissan Sentra, SV CVT ,14287,FL,30000.0,autonation,sedan
4671, 2017 Nissan Sentra, SV CVT ,13991,FL,26000.0,autonation,sedan
4672, 2020 Nissan Sentra, SR CVT ,20952,FL,12000.0,autonation,sedan
4673, 2018 Nissan Altima, 2.5 SV Sedan ,11288,FL,107000.0,autonation,sedan
4674, 2008 Nissan Altima, 4dr Sdn I4 CVT 2.5 SL ,4995,FL,81000.0,autonation,sedan
4675, 2017 Nissan Maxima, SL 3.5L ,20535,FL,66000.0,autonation,sedan
4676, 2019 Nissan Altima, 2.5 Platinum Sedan ,23495,FL,43000.0,autonation,sedan
4677, 2015 Nissan Sentra, 4dr Sdn I4 CVT SV ,9792,FL,83000.0,autonation,sedan
4678, 2015 Nissan Altima, 4dr Sdn I4 2.5 SL ,14449,TX,86000.0,autonation,sedan
4679, 2020 Nissan Altima, 2.5 S Sedan ,21991,TX,12000.0,autonation,sedan
4680, 2017 Nissan Maxima, S 3.5L *Ltd Avail* ,18590,TX,91000.0,autonation,sedan
4681, 2019 Nissan Sentra, S CVT ,18491,TX,38000.0,autonation,sedan
4682, 2016 Nissan Maxima, 4dr Sdn 3.5 SL ,18691,TX,82000.0,autonation,sedan
4683, 2019 Nissan Maxima, SL 3.5L ,27991,TX,33000.0,autonation,sedan
4684, 2011 Nissan Altima, 4dr Sdn I4 CVT 2.5 S ,8900,TX,84000.0,autonation,sedan
4685, 2020 Nissan Altima, 2.5 S Sedan ,19991,TX,42000.0,autonation,sedan
4686, 2015 Nissan Versa, 4dr Sdn Manual 1.6 S ,8952,TX,104000.0,autonation,sedan
4687, 2019 Nissan Versa Sedan, SV CVT ,14991,TX,40000.0,autonation,sedan
4688, 2017 Nissan Maxima, SR 3.5L ,24489,TX,51000.0,autonation,sedan
4689, 2016 Nissan Altima, 4dr Sdn I4 2.5 S ,10952,TX,138000.0,autonation,sedan
4690, 2014 Nissan Versa, 4dr Sdn Manual 1.6 S ,7977,TX,60000.0,autonation,sedan
4691, 2009 Nissan Altima, 4dr Sdn I4 CVT 2.5 S ,5888,TX,142000.0,autonation,sedan
4692, 2015 Nissan Altima, 4dr Sdn I4 2.5 S ,9349,TX,142000.0,autonation,sedan
4693, 2019 Nissan Sentra, S CVT ,17995,TX,29000.0,autonation,sedan
4694, 2018 Nissan Altima, 2.5 S Sedan ,16291,TX,75000.0,autonation,sedan
4695, 2015 Nissan Altima, 4dr Sdn I4 2.5 SV ,11416,TX,109000.0,autonation,sedan
4696, 2015 Nissan Sentra, 4dr Sdn I4 CVT SV ,9888,TX,137000.0,autonation,sedan
4697, 2017 Nissan Altima, 2.5 SV Sedan ,18992,TX,22000.0,autonation,sedan
4698, 2017 Nissan Maxima, S 3.5L ,20595,TX,41000.0,autonation,sedan
4699, 2020 Nissan Altima, 2.5 S Sedan ,18995,TX,52000.0,autonation,sedan
4700, 2019 Nissan Altima, 2.5 Platinum Sedan ,26995,TX,29000.0,autonation,sedan
4701, 2019 Nissan Sentra, SV CVT ,17991,TX,38000.0,autonation,sedan
4702, 2014 Nissan Altima, 4dr Sdn I4 2.5 SL ,12982,TX,78000.0,autonation,sedan
4703, 2018 Nissan Altima, 2.5 SR Sedan ,17691,TX,65000.0,autonation,sedan
4704, 2015 Nissan Altima, 4dr Sdn V6 3.5 SL *Ltd Avail* ,11690,TX,129000.0,autonation,sedan
4705, 2017 Nissan Sentra, S CVT ,13981,TX,60000.0,autonation,sedan
4706, 2014 Nissan Altima, 4dr Sdn I4 2.5 S ,9999,TX,103000.0,autonation,sedan
4707, 2017 Nissan Altima, 2.5 SL Sedan ,16995,TX,63000.0,autonation,sedan
4708, 2015 Nissan Altima, 4dr Sdn I4 2.5 ,10693,TX,125000.0,autonation,sedan
4709, 2018 Nissan Altima, 2.5 S Sedan ,18991,TX,35000.0,autonation,sedan
4710, 2019 Nissan Altima, 2.5 SR Sedan ,22991,TX,36000.0,autonation,sedan
4711, 2017 Nissan Altima, 2.5 SR Sedan ,17488,TX,41000.0,autonation,sedan
4712, 2019 Nissan LEAF, S PLUS Hatchback ,25488,TX,20000.0,autonation,sedan
4713, 2019 Nissan Sentra, SV CVT *Ltd Avail* ,17591,TX,38000.0,autonation,sedan
4714, 2016 Nissan Altima, 4dr Sdn V6 3.5 SL ,18992,TX,48000.0,autonation,sedan
4715, 2016 Nissan Altima, 4dr Sdn I4 2.5 SV ,13771,TX,108000.0,autonation,sedan
4716, 2019 Nissan Altima, 2.5 SV Sedan ,23991,TX,30000.0,autonation,sedan
4717, 2015 Nissan Sentra, 4dr Sdn I4 CVT SR ,9491,TX,110000.0,autonation,sedan
4718, 2016 Nissan Maxima, 4dr Sdn 3.5 SR ,17983,TX,116000.0,autonation,sedan
4719, 2018 Nissan Maxima, SL 3.5L ,23983,TX,61000.0,autonation,sedan
4720, 2015 Nissan Altima, 4dr Sdn I4 2.5 S ,12516,TX,104000.0,autonation,sedan
4721, 2019 Nissan Altima, 2.5 SL Sedan ,19491,TX,67000.0,autonation,sedan
4722, 2015 Nissan Altima, 4dr Sdn I4 2.5 S ,13879,TX,61000.0,autonation,sedan
4723, 2017 Nissan Altima, 2.5 SV Sedan ,14419,TX,105000.0,autonation,sedan
4724, 2019 Nissan Versa Sedan, SV CVT ,14719,TX,39000.0,autonation,sedan
4725, 2015 Nissan Versa, 4dr Sdn CVT 1.6 S Plus ,8500,TX,97000.0,autonation,sedan
4726, 2015 Nissan Altima, 4dr Sdn I4 2.5 SV ,11905,TX,139000.0,autonation,sedan
4727, 2020 Nissan Altima, 2.5 S Sedan ,19913,TX,39000.0,autonation,sedan
4728, 2020 Nissan Altima, 2.5 S Sedan ,22913,TX,,autonation,sedan
4729, 2019 Nissan Altima, 2.0 Platinum Sedan ,27917,TX,5000.0,autonation,sedan
4730, 2020 Nissan Altima, 2.5 S Sedan ,22968,TX,30000.0,autonation,sedan
4731, 2018 Nissan Altima, 2.5 SL Sedan ,22990,TX,27000.0,autonation,sedan
4732, 2004 Nissan Maxima, 4dr Sdn SL Auto *Ltd Avail* ,5917,TX,104000.0,autonation,sedan
4733, 2017 Nissan Altima, 2.5 S Sedan ,14915,TX,79000.0,autonation,sedan
4734, 2016 Nissan Altima, 4dr Sdn I4 2.5 S ,13990,TX,91000.0,autonation,sedan
4735, 2017 Nissan Altima, 2.5 S Sedan ,17450,TX,43000.0,autonation,sedan
4736, 2015 Nissan Sentra, 4dr Sdn I4 CVT S ,7907,TX,130000.0,autonation,sedan
4737, 2014 Nissan Altima, 4dr Sdn I4 2.5 SV ,10492,TX,114000.0,autonation,sedan
4738, 2017 Nissan Altima, 2017.5 2.5 SV Sedan ,12204,TX,91000.0,autonation,sedan
4739, 2019 Nissan Altima, 2.5 S Sedan ,20612,TX,50000.0,autonation,sedan
4740, 2012 Nissan LEAF, 4dr HB SL ,7611,TX,37000.0,autonation,sedan
4741, 2016 Nissan Maxima, 4dr Sdn 3.5 SV ,17416,TX,106000.0,autonation,sedan
4742, 2016 Nissan Altima, 4dr Sdn I4 2.5 SV ,14617,TX,84000.0,autonation,sedan
4743, 2012 Nissan Altima, 4dr Sdn I4 CVT 2.5 S ,9999,CO,81000.0,autonation,sedan
4744, 2020 Nissan Sentra, SV CVT ,22999,CO,17000.0,autonation,sedan
4745, 2017 Nissan Maxima, S 3.5L ,22598,CO,48000.0,autonation,sedan
4746, 2016 Nissan Sentra, 4dr Sdn I4 CVT FE+ S ,9998,CO,98000.0,autonation,sedan
4747, 2017 Nissan Sentra, S CVT ,14598,CO,57000.0,autonation,sedan
4748, 2010 Nissan Altima, 4dr Sdn I4 CVT 2.5 S ,8988,CO,73000.0,autonation,sedan
4749, 2016 Nissan Maxima, 4dr Sdn 3.5 SV ,22399,CO,45000.0,autonation,sedan
4750, 2016 Nissan Altima, 4dr Sdn I4 2.5 S ,10999,CO,101000.0,autonation,sedan
4751, 2010 Nissan Maxima, 4dr Sdn V6 CVT 3.5 S ,9594,CO,103000.0,autonation,sedan
4752, 2011 Nissan Maxima, 4dr Sdn V6 CVT 3.5 SV w/Premium Pkg ,9298,CO,115000.0,autonation,sedan
4753, 2019 Nissan Maxima, SV 3.5L ,25998,CO,43000.0,autonation,sedan
4754, 2015 Nissan Altima, 4dr Sdn I4 2.5 ,9999,CO,118000.0,autonation,sedan
4755, 2019 Nissan Sentra, SV CVT *Ltd Avail* ,17999,CO,17000.0,autonation,sedan
4756, 2018 Nissan LEAF, S Hatchback ,17499,CO,14000.0,autonation,sedan
4757, 2017 Nissan Maxima, SV 3.5L *Ltd Avail* ,17699,CO,103000.0,autonation,sedan
4758, 2017 Nissan Maxima, SV 3.5L *Ltd Avail* ,19598,CO,88000.0,autonation,sedan
4759, 2014 Nissan Altima, 4dr Sdn I4 2.5 S ,11695,AZ,94000.0,autonation,sedan
4760, 2017 Nissan Maxima, SL 3.5L ,19595,AZ,93000.0,autonation,sedan
4761, 2015 Nissan Altima, 4dr Sdn I4 2.5 S ,10781,AZ,98000.0,autonation,sedan
4762, 2015 Nissan Altima, 4dr Sdn I4 2.5 S ,12500,AZ,101000.0,autonation,sedan
4763, 2009 Nissan Sentra, 4dr Sdn I4 CVT 2.0 S *Ltd Avail* ,6990,AZ,87000.0,autonation,sedan
4764, 2015 Nissan Altima, 4dr Sdn I4 2.5 ,11952,AZ,110000.0,autonation,sedan
4765, 2017 Nissan Altima, 2.5 SR Sedan ,20550,AZ,29000.0,autonation,sedan
